owners_number,pts,year,price,with_nds,is_oficial,city,parents_ids_len,mileage,state_not_beaten,images_count,cylinder_amount,cylinder_order,displacement,engine,gear,horse_power,mark,model_info,moto_type,stroke_amount,transmission
1,ORIGINAL,2001,650000,False,False,Москва,6,64000,True,6.0,CYLINDERS_2,V_TYPE,1480,CARBURETOR,BELT,68.0,Harley-Davidson,DYNA_LOW_RIDER,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2010,950000,False,False,Динская,8,44332,True,20.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,Not_info,110.0,BMW,R_1200_RT,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,690000,False,False,Динская,8,74155,True,20.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,Not_info,85.0,Yamaha,XV_1700_WARRIOR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2010,1150000,False,False,Динская,8,4656,True,20.0,CYLINDERS_2,V_TYPE,1584,INJECTOR,Not_info,75.0,Harley-Davidson,ROAD_KING,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1495000,False,True,Самара,7,17680,True,16.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,67.0,Harley-Davidson,SPORTSTER_,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,1790000,False,True,Казань,7,28900,True,17.0,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,79.0,Harley-Davidson,FAT_BOY,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,850000,False,False,Владивосток,7,3942,True,20.0,CYLINDERS_2,LINE,900,INJECTOR,Not_info,73.0,Triumph,SCRAMBLER,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,950000,False,False,Владивосток,7,24672,True,20.0,CYLINDERS_6,OPPOSITE,1800,INJECTOR,Not_info,118.0,Honda,GL_1800,CRUISER,STROKES_4,TRANSMISSION_5_FORWARD_AND_BACK
1,ORIGINAL,2015,799000,True,True,Москва,6,27799,True,7.0,CYLINDERS_3,LINE,847,INJECTOR,CHAIN,115.0,Yamaha,MT_09_TRACER,ROAD,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2007,570000,False,False,Екатеринбург,7,32451,True,6.0,CYLINDERS_4,V_TYPE,800,INJECTOR,CHAIN,108.0,Honda,VFR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,700000,False,False,Пушкино,7,16000,True,9.0,CYLINDERS_2,V_TYPE,696,INJECTOR,Not_info,77.0,Ducati,MONSTER_696,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1991,75000,False,False,Алабуга,8,10000,True,6.0,CYLINDERS_2,OPPOSITE,650,CARBURETOR,Not_info,36.5,Урал,8103_1,ROAD,STROKES_4,TRANSMISSION_4
1,DUPLICATE,1993,17000,False,False,Ижевск,7,9181,True,2.0,CYLINDERS_2,LINE,350,CARBURETOR,CHAIN,15.0,ИЖ,YUPITER,ROAD,STROKES_2,TRANSMISSION_4
2,ORIGINAL,2009,700000,False,False,Тюмень,7,59000,True,5.0,CYLINDERS_2,V_TYPE,1900,INJECTOR,BELT,100.0,Yamaha,XV1900,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2014,835000,False,False,Москва,6,34572,True,28.5,CYLINDERS_2,V_TYPE,1000,INJECTOR,CHAIN,101.0,Suzuki,DL_V_STROM,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,665000,False,False,Москва,6,55426,True,5.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,75.0,Yamaha,MT_07,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,210000,False,False,Уфа,7,17400,True,8.0,CYLINDERS_1,LINE,250,CARBURETOR,CHAIN,28.0,Honda,XR250,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,720000,False,False,Москва,6,57335,True,6.0,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,85.0,BMW,F_800_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2012,410000,False,False,Берёзовский,7,39515,True,8.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,125.0,Honda,CB_1000R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,585000,False,False,Москва,6,50370,True,26.0,CYLINDERS_2,LINE,800,INJECTOR,BELT,90.0,BMW,F_800_GT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2008,1370000,False,False,Берёзовский,7,45150,True,27.0,CYLINDERS_6,OPPOSITE,1800,INJECTOR,CARDAN,118.0,Honda,GL_1800,TOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2011,585000,False,False,Москва,6,40642,True,28.5,CYLINDERS_4,LINE,1250,INJECTOR,CHAIN,100.0,Suzuki,GSF1250_BANDIT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,730000,False,False,Москва,6,600,True,2.0,CYLINDERS_1,LINE,313,INJECTOR,CHAIN,34.0,BMW,G310R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,450000,False,False,Санкт-Петербург,6,34600,True,28.0,CYLINDERS_2,V_TYPE,680,INJECTOR,CARDAN,65.0,Honda,NT700V,TOURISM,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,259000,False,False,Санкт-Петербург,6,16800,True,6.0,CYLINDERS_1,LINE,200,INJECTOR,Not_info,26.0,KTM,200_DUKE,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2009,520000,False,False,Владивосток,7,8700,True,14.0,CYLINDERS_2,V_TYPE,950,INJECTOR,Not_info,54.0,Yamaha,XVS_950,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2002,560000,False,False,Владивосток,7,29000,True,9.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,106.0,Honda,VTX_,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2001,300000,False,False,Воронеж,7,31000,True,12.0,CYLINDERS_4,LINE,750,CARBURETOR,CHAIN,93.0,Suzuki,GSX_750F_KATANA,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,230000,False,False,Санкт-Петербург,6,3000,True,5.0,CYLINDERS_1,LINE,200,INJECTOR,CHAIN,16.0,Suzuki,RV_200_VANVAN,CROSS_COUNTRY,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2000,315000,False,False,Минск,6,61000,True,5.0,CYLINDERS_4,V_TYPE,1600,CARBURETOR,BELT,100.0,Yamaha,XV_1700A_ROAD_STAR,CHOPPER,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2014,90000,False,False,Богородское,8,6000,True,3.0,CYLINDERS_2,V_TYPE,300,CARBURETOR,Not_info,29.5,Другие,MOTOCIKLI,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2014,560000,False,False,Санкт-Петербург,6,13000,True,2.0,CYLINDERS_2,V_TYPE,749,INJECTOR,BELT,57.0,Harley-Davidson,STREET,CHOPPER,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2006,350000,False,False,Москва,6,48000,True,8.0,CYLINDERS_4,LINE,600,INJECTOR,Not_info,110.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,495000,False,False,Владивосток,7,16565,True,7.0,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,25.0,Yamaha,XT_250_SEROW,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1997,414000,False,False,Москва,6,8571,True,4.0,CYLINDERS_2,OPPOSITE,1100,INJECTOR,CARDAN,90.0,BMW,R_1100_RT,SPORTTOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2015,974000,False,True,Москва,6,5705,True,7.0,CYLINDERS_2,LINE,803,INJECTOR,CHAIN,73.0,Ducati,SCRAMBLER,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1185000,False,True,Москва,6,16345,True,7.0,CYLINDERS_3,LINE,847,INJECTOR,CHAIN,115.0,Yamaha,MT_09_TRACER,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,1100000,False,True,Москва,6,4618,True,6.0,CYLINDERS_4,V_TYPE,1236,INJECTOR,Not_info,173.0,Honda,VFR_1200,ROAD,STROKES_4,AUTOMATIC
1,ORIGINAL,2014,1565000,False,True,Москва,6,11001,True,6.0,CYLINDERS_2,V_TYPE,1198,INJECTOR,CHAIN,162.0,Ducati,DIAVEL,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,520000,False,False,Москва,6,27000,True,11.0,CYLINDERS_4,V_TYPE,799,INJECTOR,Not_info,106.0,Honda,VFR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2001,340000,False,False,Краснодар,7,33653,True,28.5,CYLINDERS_2,V_TYPE,805,CARBURETOR,CHAIN,53.0,Suzuki,VZ_800_MARAUDER,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2002,420000,False,False,Москва,6,37000,True,10.0,CYLINDERS_4,LINE,1099,INJECTOR,Not_info,164.0,Honda,CBR_1100,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,695000,False,False,Краснодар,7,27259,True,28.5,CYLINDERS_2,V_TYPE,1597,INJECTOR,BELT,85.0,Triumph,THUNDERBIRD_1600,CHOPPER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,745750,False,False,Москва,6,39328,True,5.0,CYLINDERS_2,V_TYPE,650,INJECTOR,Not_info,70.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,646000,False,False,Москва,6,49470,True,5.0,CYLINDERS_4,LINE,800,INJECTOR,Not_info,106.0,Yamaha,FZ8,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2003,305000,False,False,Энгельс,7,29000,True,4.0,CYLINDERS_4,LINE,600,INJECTOR,Not_info,125.0,Suzuki,GSX_R_600,SPORTBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2007,450000,False,False,Казань,7,35,True,3.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,124.0,Suzuki,GSX_R_600,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,510000,False,False,Краснодар,7,43000,True,14.0,CYLINDERS_2,LINE,695,INJECTOR,CHAIN,50.0,Honda,NC_700_X,ROAD,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2013,510000,False,False,Москва,6,51000,True,9.0,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,72.0,Kawasaki,VERSYS_650,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,700000,False,False,Москва,6,16000,True,11.0,CYLINDERS_2,V_TYPE,2000,INJECTOR,BELT,103.0,Kawasaki,VN2000_VULCAN,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2003,710000,False,False,Владивосток,7,12000,True,28.5,CYLINDERS_2,V_TYPE,1450,CARBURETOR,BELT,71.0,Harley-Davidson,DYNA_WIDE_GLIDE,CHOPPER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2006,400000,False,False,Москва,6,30600,True,11.0,CYLINDERS_4,LINE,750,INJECTOR,CHAIN,150.0,Suzuki,GSX_R_750,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2007,600000,False,False,Москва,6,28400,True,6.0,CYLINDERS_4,LINE,750,INJECTOR,CHAIN,150.0,Suzuki,GSX_R_750,SUPERSPORT,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2006,900000,False,False,Белгород,7,36000,True,5.0,CYLINDERS_2,V_TYPE,2000,INJECTOR,BELT,103.0,Kawasaki,VN2000_VULCAN,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2007,880000,False,False,Москва,6,43000,True,23.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,100.0,Harley-Davidson,ELECTRA_GLIDE_,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,1770000,False,False,Москва,6,73,True,14.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,110.0,BMW,R_NINE_T_SCRAMBLER,CLASSIC,STROKES_4,TRANSMISSION_6
1,DUPLICATE,2004,280000,False,False,Санкт-Петербург,6,51422,True,22.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,110.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,850000,False,False,Москва,6,83030,True,6.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,110.0,BMW,R_1200_RT,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,600000,False,False,Владивосток,7,80000,True,5.0,CYLINDERS_3,LINE,800,INJECTOR,CHAIN,95.0,Triumph,TIGER_800,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,1500000,False,False,Москва,6,37,True,19.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,Not_info,46.0,Harley-Davidson,SPORTSTER_,CUSTOM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,1995,36000,False,False,Ефимово,7,17000,True,8.0,CYLINDERS_2,LINE,350,CARBURETOR,CHAIN,25.0,ИЖ,YUPITER,ROAD,STROKES_2,TRANSMISSION_4
1,ORIGINAL,2018,750000,False,False,Тюмень,7,350,True,11.0,CYLINDERS_1,LINE,300,INJECTOR,Not_info,60.0,KTM,300_EXC,SPORTENDURO,STROKES_2,TRANSMISSION_6
2,ORIGINAL,2013,250000,False,False,Москва,6,24700,True,3.0,CYLINDERS_1,LINE,200,INJECTOR,CHAIN,26.0,KTM,200_DUKE,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,1996,500000,False,False,Москва,6,33000,True,2.0,CYLINDERS_4,V_TYPE,1300,CARBURETOR,CARDAN,74.0,Yamaha,XVZ_1300,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,550000,False,False,Обнинск,7,8000,True,4.0,CYLINDERS_1,LINE,390,INJECTOR,CHAIN,44.0,KTM,390_DUKE,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2003,550000,False,False,Санкт-Петербург,6,65040,True,18.0,CYLINDERS_4,LINE,1298,INJECTOR,Not_info,146.0,Yamaha,FJR_1300,TOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2015,1350000,False,False,Санкт-Петербург,6,18000,True,12.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,125.0,Suzuki,INTRUDER_M1800R,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2006,830000,False,False,Санкт-Петербург,6,34300,True,9.0,CYLINDERS_6,OPPOSITE,1800,INJECTOR,CARDAN,118.0,Honda,GL_1800,TOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1400000,False,False,Москва,6,6100,True,14.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,80.0,Harley-Davidson,SPORTSTER_,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,1100000,False,False,Москва,6,750,True,12.0,CYLINDERS_4,LINE,750,INJECTOR,CHAIN,150.0,Suzuki,GSX_R_750,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,540000,False,False,Москва,6,7600,True,15.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,150.0,Yamaha,FZ1,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1200000,False,False,Москва,6,7148,True,18.0,CYLINDERS_3,LINE,1700,INJECTOR,CARDAN,130.0,Triumph,THUNDERBIRD_LT,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,545000,False,False,Владивосток,7,10421,True,6.0,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,25.0,Yamaha,XT_250_SEROW,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,850000,False,False,Москва,6,12000,True,21.0,CYLINDERS_4,LINE,1300,INJECTOR,CHAIN,150.0,Yamaha,FJR_1300,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,880000,False,False,Москва,6,15000,True,17.0,CYLINDERS_2,V_TYPE,800,INJECTOR,CHAIN,110.0,Honda,VFR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1400000,False,False,Москва,6,6100,True,18.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,100.0,Harley-Davidson,FORTY_EIGHT,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,895000,False,False,Москва,6,1600,True,16.0,CYLINDERS_4,LINE,636,INJECTOR,BELT,135.0,Kawasaki,ZX_6_NINJA,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,890000,False,False,Москва,6,6000,True,17.0,CYLINDERS_4,V_TYPE,800,INJECTOR,CHAIN,110.0,Honda,VFR,CHOPPER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,550000,False,False,Москва,6,14500,True,17.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,100.0,Kawasaki,ZX_6_NINJA,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,700000,False,False,Москва,6,8400,True,20.0,CYLINDERS_1,LINE,400,INJECTOR,CHAIN,60.0,Suzuki,DR_Z_400_SM,SUPERMOTARD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,594890,False,False,Санкт-Петербург,6,14675,True,8.0,CYLINDERS_2,V_TYPE,1500,INJECTOR,CARDAN,67.0,Suzuki,BOULEVARD_C90,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2007,1100000,False,False,Москва,6,13000,True,18.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,100.0,Harley-Davidson,VRSC,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2012,1700000,False,False,Москва,6,10000,True,20.0,CYLINDERS_2,V_TYPE,1250,INJECTOR,BELT,120.0,Harley-Davidson,VRSCF,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,930000,False,False,Москва,6,9000,True,17.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,85.0,Yamaha,XV_1700_WARRIOR,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,1500000,False,False,Москва,6,4000,True,15.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,100.0,Harley-Davidson,SPORTSTER_,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2014,1600000,False,False,Москва,6,8000,True,18.0,CYLINDERS_2,V_TYPE,1250,INJECTOR,BELT,120.0,Harley-Davidson,VRSCF,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2005,740000,False,False,Москва,6,20000,True,16.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,85.0,Yamaha,XV_1700_WARRIOR,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2006,850000,False,False,Москва,6,7700,True,17.0,CYLINDERS_2,V_TYPE,1900,INJECTOR,BELT,100.0,Yamaha,XV1900,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2007,940000,False,False,Москва,6,8000,True,19.0,CYLINDERS_2,V_TYPE,1900,INJECTOR,BELT,100.0,Yamaha,XV1900,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2008,880000,False,False,Москва,6,8000,True,20.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,85.0,Yamaha,XV_1700_WARRIOR,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,1650000,False,False,Москва,6,18000,True,20.0,CYLINDERS_4,V_TYPE,1800,INJECTOR,CARDAN,125.0,Suzuki,BOULEVARD,CHOPPER,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,670000,False,False,Корсаков,7,3550,True,6.0,CYLINDERS_1,LINE,300,INJECTOR,CHAIN,60.0,KTM,300_EXC,SPORTENDURO,STROKES_2,TRANSMISSION_6
3,ORIGINAL,1993,350000,False,False,Санкт-Петербург,6,45000,True,3.0,CYLINDERS_2,V_TYPE,1400,CARBURETOR,CARDAN,71.0,Suzuki,VS_1400_INTRUDER,ROAD,STROKES_2,TRANSMISSION_5
1,ORIGINAL,2001,390000,False,False,Санкт-Петербург,6,80000,True,18.0,CYLINDERS_2,V_TYPE,650,CARBURETOR,CHAIN,50.0,Honda,TRANSALP_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2014,1700000,False,False,Москва,6,10000,True,22.0,CYLINDERS_4,V_TYPE,1800,INJECTOR,CARDAN,125.0,Suzuki,BOULEVARD,CHOPPER,STROKES_4,TRANSMISSION_4
1,ORIGINAL,2014,1700000,False,False,Москва,6,20000,True,23.0,CYLINDERS_4,V_TYPE,1800,INJECTOR,CARDAN,125.0,Suzuki,BOULEVARD,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2019,1200000,False,False,Москва,6,4000,True,19.0,CYLINDERS_4,V_TYPE,821,INJECTOR,BELT,100.0,Ducati,MONSTER_821,NAKEDBIKE,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,1100000,False,False,Москва,6,10000,True,21.0,CYLINDERS_2,V_TYPE,1198,INJECTOR,CHAIN,185.0,Ducati,1198,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2000,250000,False,False,Коломна,7,35000,True,10.0,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,98.0,Yamaha,YZF_R6,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,870000,False,False,Москва,6,7000,True,17.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,85.0,Yamaha,XV_1700_WARRIOR,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,1700000,False,False,Москва,6,4500,True,24.0,CYLINDERS_4,V_TYPE,1800,INJECTOR,CARDAN,125.0,Suzuki,BOULEVARD,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2004,615000,False,False,Новомосковск,7,43183,True,28.5,CYLINDERS_4,LINE,1100,INJECTOR,CHAIN,152.0,Honda,CBR_1100,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2009,455000,False,False,Усть-Лабинск,7,19800,True,18.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,180.0,Honda,CBR_1000_RR,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,950000,False,False,Москва,6,9778,True,28.5,CYLINDERS_4,V_TYPE,800,INJECTOR,Not_info,106.0,Honda,VFR,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,648000,False,False,Краснодар,7,22014,True,28.5,CYLINDERS_2,LINE,669,INJECTOR,CHAIN,50.0,Honda,NC_750,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,735000,False,False,Москва,6,9927,True,28.5,CYLINDERS_2,V_TYPE,650,INJECTOR,Not_info,70.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2004,585000,False,False,Москва,6,19777,True,11.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,Not_info,160.0,Yamaha,XVS_1100,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2013,750000,False,False,Серпухов,7,9000,True,12.0,CYLINDERS_2,LINE,700,INJECTOR,Not_info,52.0,Honda,NC_700_X,ROAD,STROKES_4,ROBOTIC
1,ORIGINAL,2013,810000,False,False,Луховицы,7,38596,True,3.0,CYLINDERS_2,V_TYPE,999,INJECTOR,CHAIN,106.0,KTM,990_ADVENTURE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,1520000,False,False,Москва,6,24650,True,5.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,Not_info,195.0,Ducati,1199_PANIGALE,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1235000,False,False,Москва,6,28987,True,6.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,Not_info,150.0,Ducati,MULTISTRADA_1200,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,570000,False,False,Москва,6,14802,True,5.0,CYLINDERS_2,LINE,750,INJECTOR,Not_info,55.0,Honda,NC_750,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,836000,False,False,Москва,6,24960,True,5.0,CYLINDERS_2,LINE,700,INJECTOR,Not_info,75.0,BMW,F_700_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,674500,False,False,Москва,6,14927,True,5.0,CYLINDERS_2,LINE,750,INJECTOR,Not_info,55.0,Honda,NC_750_X,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,779000,False,False,Москва,6,1746,True,5.0,CYLINDERS_4,V_TYPE,800,INJECTOR,Not_info,106.0,Honda,VFR_800X_CROSSRUNNER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,712500,False,False,Москва,6,5890,True,5.0,CYLINDERS_2,LINE,700,INJECTOR,Not_info,75.0,Yamaha,MT_07,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2001,399000,False,False,Москва,6,31300,True,5.0,CYLINDERS_2,V_TYPE,750,INJECTOR,Not_info,45.0,Honda,VT_750,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,1400000,False,False,Москва,6,15966,True,15.0,CYLINDERS_2,V_TYPE,1811,INJECTOR,BELT,92.0,Indian,CHIEF,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,610000,False,False,Москва,6,74506,True,12.0,CYLINDERS_4,V_TYPE,1261,INJECTOR,CARDAN,126.0,Honda,ST_1300,TOURISM,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2015,669000,False,False,Москва,6,19910,True,14.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,75.0,Yamaha,MT_07,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2003,615000,False,False,Краснодар,7,40194,True,28.5,CYLINDERS_2,V_TYPE,1670,INJECTOR,BELT,84.0,Yamaha,XV_1700_WARRIOR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2013,730000,False,False,Москва,6,5860,True,28.5,CYLINDERS_2,V_TYPE,650,INJECTOR,Not_info,70.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,760000,False,False,Москва,6,26187,True,5.0,CYLINDERS_2,LINE,750,INJECTOR,Not_info,55.0,Honda,NC_750_X,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,798000,False,False,Москва,6,47841,True,5.0,CYLINDERS_2,V_TYPE,650,INJECTOR,Not_info,70.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,484500,False,False,Москва,6,46211,True,5.0,CYLINDERS_4,LINE,1250,INJECTOR,Not_info,100.0,Suzuki,GSF1250_BANDIT,ROAD,STROKES_4,TRANSMISSION_6
