owners_number,pts,year,price,with_nds,is_oficial,city,parents_ids_len,mileage,state_not_beaten,images_count,cylinder_amount,cylinder_order,displacement,engine,gear,horse_power,mark,model_info,moto_type,stroke_amount,transmission
1,ORIGINAL,2009,235000,False,False,Минск,6,91616.25,True,5.0,CYLINDERS_2,V_TYPE,942,INJECTOR,BELT,54.0,Yamaha,XVS_950,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,420000,False,False,Минск,6,8000.0,True,4.0,CYLINDERS_2,V_TYPE,650,INJECTOR,CHAIN,61.0,Kawasaki,EN650_VULCAN_S,CHOPPER,STROKES_4,TRANSMISSION_6
4,DUPLICATE,2011,730000,False,False,Москва,6,33000.0,True,9.0,CYLINDERS_4,LINE,999,INJECTOR,CHAIN,107.0,BMW,S_1000_RR,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,1862500,False,False,Реутов,7,2990.0,True,9.0,CYLINDERS_2,OPPOSITE,1250,INJECTOR,CARDAN,136.0,BMW,R_1250_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1862500,False,False,Сургут,7,1828.0,True,15.0,CYLINDERS_2,V_TYPE,1868,INJECTOR,Not_info,90.5,Harley-Davidson,FAT_BOB,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,790000,False,False,Санкт-Петербург,6,17358.0,True,12.0,CYLINDERS_4,LINE,800,INJECTOR,CHAIN,106.0,Yamaha,FZ8,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,1320000,False,False,Москва,6,8573.0,True,9.0,CYLINDERS_4,LINE,1293,INJECTOR,CARDAN,175.0,BMW,K_1300_S,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2013,429000,False,False,Москва,6,8200.0,True,5.0,CYLINDERS_2,LINE,300,INJECTOR,CHAIN,39.0,Kawasaki,NINJA_300,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,840000,False,False,Минск,6,62200.0,True,13.0,CYLINDERS_3,LINE,1200,INJECTOR,CARDAN,138.0,Triumph,TIGER_EXPLORER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,455000,False,False,Москва,6,16131.0,True,13.0,CYLINDERS_2,OPPOSITE,1150,INJECTOR,CARDAN,85.0,BMW,R_1150_RT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,370000,False,False,Минск,6,20800.0,True,5.0,CYLINDERS_2,V_TYPE,950,INJECTOR,BELT,54.0,Yamaha,XVS_950,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,1555555,False,False,Немчиновка,8,15000.0,True,19.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_RT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2013,1250000,False,False,Москва,6,2815.0,True,2.0,CYLINDERS_2,V_TYPE,1199,INJECTOR,CHAIN,153.0,Ducati,DIAVEL_CARBON,ROAD,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2012,530000,False,False,Чехов,7,64000.0,True,8.0,CYLINDERS_2,LINE,800,INJECTOR,BELT,85.0,BMW,F_800_ST,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2012,690000,False,False,Красногорск,7,91616.25,True,19.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,Not_info,110.0,BMW,R_1200_RT,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,1991,380000,False,False,Москва,6,35000.0,True,7.0,CYLINDERS_3,LINE,740,INJECTOR,CARDAN,75.0,BMW,K_75_S,CUSTOM,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2015,750000,False,False,Москва,6,53275.0,True,14.0,CYLINDERS_2,V_TYPE,600,INJECTOR,Not_info,70.0,Suzuki,V_STROM_DL_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,990000,False,False,Новосибирск,7,12150.0,True,13.0,CYLINDERS_2,LINE,1200,INJECTOR,CHAIN,79.0,Triumph,BONNEVILLE_T120,CLASSIC,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2015,535000,False,False,Москва,6,20600.0,True,8.0,CYLINDERS_2,LINE,649,INJECTOR,CHAIN,72.0,Kawasaki,ER_6N,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,635000,False,False,Владивосток,7,8682.0,True,22.0,CYLINDERS_4,LINE,1250,INJECTOR,CHAIN,100.0,Suzuki,GSF1250_BANDIT,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,950000,False,False,Москва,6,38000.0,True,15.0,CYLINDERS_4,LINE,1040,INJECTOR,Not_info,140.0,Kawasaki,NINJA_1000_SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1862500,False,False,Москва,6,13000.0,True,3.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,125.0,Suzuki,BOULEVARD,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2006,495000,False,False,Владивосток,7,14443.0,True,17.0,CYLINDERS_2,V_TYPE,650,CARBURETOR,CHAIN,55.0,Honda,TRANSALP_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2010,420000,False,False,Москва,6,20831.0,True,22.0,CYLINDERS_2,V_TYPE,650,INJECTOR,CHAIN,67.0,Suzuki,SFV_650,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,495000,False,False,Владивосток,7,83997.0,True,14.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_R,TOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2007,365000,False,False,Москва,6,49000.0,True,8.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,98.0,Yamaha,FZ6,NAKEDBIKE,STROKES_2,TRANSMISSION_5_FORWARD_AND_BACK
3,ORIGINAL,2009,1100000,False,False,Москва,6,30000.0,True,9.0,CYLINDERS_2,V_TYPE,1250,INJECTOR,BELT,121.0,Harley-Davidson,VRSC,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2004,410000,False,False,Москва,6,42173.0,True,12.0,CYLINDERS_4,LINE,1164,CARBURETOR,CHAIN,160.0,Kawasaki,ZZR_1200,SPORTTOURISM,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2004,350000,False,False,Нижний Новгород,7,52507.0,True,11.0,CYLINDERS_2,V_TYPE,750,CARBURETOR,Not_info,45.0,Honda,VT_750,CHOPPER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,1994,350000,False,False,Барнаул,7,60000.0,True,9.0,CYLINDERS_2,V_TYPE,1400,CARBURETOR,CARDAN,71.0,Suzuki,VS_1400_INTRUDER,CHOPPER,STROKES_2,TRANSMISSION_4
1,ORIGINAL,2008,460000,False,False,Москва,6,45000.0,True,5.0,CYLINDERS_2,V_TYPE,900,INJECTOR,BELT,50.0,Kawasaki,VN900_VULCAN,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2020,623969,False,False,Минск,6,998.0,True,27.0,CYLINDERS_4,LINE,750,INJECTOR,CHAIN,118.0,Suzuki,GSX_S_750,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,950000,False,False,Воскресенск,8,19000.0,True,5.0,CYLINDERS_2,V_TYPE,821,INJECTOR,CHAIN,109.0,Ducati,MONSTER_821,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2000,450000,False,False,Воронеж,7,52000.0,True,10.0,CYLINDERS_2,V_TYPE,650,CARBURETOR,CHAIN,53.0,Honda,TRANSALP_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
1,DUPLICATE,2003,730000,False,False,Москва,6,2700.0,True,18.0,CYLINDERS_2,V_TYPE,1700,INJECTOR,BELT,86.0,Yamaha,XV_1700_WARRIOR,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2004,420000,False,False,Москва,6,47058.0,True,7.0,CYLINDERS_2,LINE,900,INJECTOR,Not_info,86.0,Yamaha,TDM_900,ROAD,STROKES_4,TRANSMISSION_6
3,DUPLICATE,2012,860000,False,False,Москва,6,30608.0,True,7.0,CYLINDERS_4,LINE,1300,INJECTOR,CARDAN,175.0,BMW,K_1300_S,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2011,1035000,False,False,Москва,6,37400.0,True,10.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,110.0,BMW,R_1200_GS,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,1862500,False,False,Москва,6,100.0,True,15.0,CYLINDERS_2,V_TYPE,1800,CARBURETOR,BELT,117.0,Другие,MOTOCIKLI,CHOPPER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2020,1622481,False,False,Минск,6,2200.0,True,28.0,CYLINDERS_2,V_TYPE,1900,INJECTOR,BELT,92.0,Indian,CHIEFTAIN,CRUISER,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2015,1250000,False,False,Москва,6,54160.0,True,6.0,CYLINDERS_2,V_TYPE,1305,INJECTOR,CHAIN,160.0,KTM,1290_ADVENTURE,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,565000,False,False,Владивосток,7,40727.0,True,6.0,CYLINDERS_2,V_TYPE,750,INJECTOR,CHAIN,45.0,Honda,VT_750,CHOPPER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2015,680000,False,False,Москва,6,60500.0,True,5.0,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,90.0,BMW,F_800_R,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2004,390000,False,False,Петушки,7,166.0,True,1.0,CYLINDERS_1,LINE,400,CARBURETOR,CHAIN,49.0,Suzuki,DR_Z_400,SPORTENDURO,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2002,295000,False,False,Владивосток,7,26906.0,True,6.0,CYLINDERS_1,LINE,200,CARBURETOR,CHAIN,16.0,Suzuki,RV_200_VANVAN,CLASSIC,STROKES_4,TRANSMISSION_5
3,DUPLICATE,2009,1600000,False,True,Одинцово,8,5177.0,True,10.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,133.0,BMW,HP2_MEGAMOTO,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2009,830000,False,False,Ярославль,7,14709.0,True,4.0,CYLINDERS_2,LINE,798,INJECTOR,CHAIN,85.0,BMW,F_800_GS,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
3,DUPLICATE,2008,299535,False,False,Минск,6,34500.0,True,25.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,150.0,Yamaha,FZ1,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,830000,False,False,Ялта,7,62000.0,True,7.0,CYLINDERS_2,LINE,800,INJECTOR,CHAIN,85.0,BMW,F_800_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2004,1862500,False,False,Ярославль,7,18000.0,True,28.0,CYLINDERS_6,OPPOSITE,1800,INJECTOR,CARDAN,118.0,Honda,VALKIRIE_1800,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2016,1500000,False,False,Санкт-Петербург,6,8147.0,True,6.0,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,79.0,Harley-Davidson,FAT_BOB,CHOPPER,STROKES_2,TRANSMISSION_6
1,ORIGINAL,2021,1694000,False,False,Москва,6,6133.0,True,14.0,CYLINDERS_2,LINE,803,INJECTOR,CHAIN,73.0,Ducati,SCRAMBLER,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2010,550000,False,False,Москва,6,21500.0,True,4.0,CYLINDERS_2,V_TYPE,883,INJECTOR,BELT,68.0,Harley-Davidson,XLH_883,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,1862500,False,False,Москва,6,15000.0,True,9.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,950000,False,False,Звенигород,7,30000.0,True,5.0,CYLINDERS_2,V_TYPE,883,INJECTOR,BELT,53.0,Harley-Davidson,XLH_883,CLASSIC,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2018,1300000,False,False,Обнинск,7,25000.0,True,12.0,CYLINDERS_2,LINE,850,INJECTOR,CHAIN,78.0,BMW,F_750_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1650000,False,False,Москва,6,81286.0,True,10.0,CYLINDERS_2,V_TYPE,1300,INJECTOR,Not_info,160.0,KTM,1290_SUPER_ADVENTURE_S,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2008,499000,False,False,Саранск,7,8300.0,True,13.0,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,31.0,Yamaha,WR250X,SUPERMOTARD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1500000,False,False,Москва,6,32333.0,True,9.0,CYLINDERS_2,LINE,998,INJECTOR,CHAIN,95.0,Honda,CRF_1000L_AFRICA_TWIN,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
3,ORIGINAL,1998,415000,False,False,Краснодар,7,25700.0,True,11.0,CYLINDERS_4,LINE,1300,CARBURETOR,CHAIN,100.0,Honda,X4,ROAD,STROKES_4,TRANSMISSION_5
4,ORIGINAL,2006,370000,False,False,Москва,6,52000.0,True,1.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,104.0,Honda,CBR_600_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2006,780000,False,False,Москва,6,7460.0,True,9.0,CYLINDERS_2,V_TYPE,1200,CARBURETOR,BELT,59.0,Harley-Davidson,SPORTSTER_,CUSTOM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1100000,False,False,Москва,6,37300.0,True,19.0,CYLINDERS_4,LINE,1000,INJECTOR,CHAIN,150.0,Suzuki,GSX_S_1000_F,SPORTTOURISM,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2008,415000,False,False,Москва,6,6200.0,True,9.0,CYLINDERS_2,LINE,649,INJECTOR,CHAIN,72.0,Kawasaki,ER_6N,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2012,525000,False,False,Екатеринбург,7,19411.0,True,7.0,CYLINDERS_1,LINE,250,INJECTOR,CHAIN,22.0,Honda,CRF_250L,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,595000,False,False,Екатеринбург,7,18115.0,True,7.0,CYLINDERS_2,LINE,750,INJECTOR,CHAIN,54.0,Honda,NC_750,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1450000,False,False,Москва,6,4000.0,True,8.0,CYLINDERS_2,V_TYPE,955,INJECTOR,Not_info,157.0,Ducati,959_PANIGALE,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,1862500,False,False,Москва,6,34990.0,True,7.0,CYLINDERS_2,OPPOSITE,1170,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,436822,False,False,Минск,6,75349.0,True,10.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,107.0,Honda,VTX_,CRUISER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2018,1550000,False,False,Москва,6,3200.0,True,14.0,CYLINDERS_2,LINE,1200,INJECTOR,CHAIN,80.0,Triumph,BONNEVILLE_T120,CLASSIC,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,395000,False,False,Владивосток,7,21050.0,True,21.0,CYLINDERS_1,LINE,650,INJECTOR,CHAIN,51.0,BMW,F_650_GS,OFFROAD_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2016,1862500,False,False,Москва,6,65998.0,True,16.0,CYLINDERS_2,V_TYPE,1690,INJECTOR,BELT,87.0,Harley-Davidson,ULTRA_LIMITED,CRUISER,STROKES_4,TRANSMISSION_6_FORWARD_AND_BACK
2,ORIGINAL,2009,599000,False,False,Москва,6,33504.0,True,8.0,CYLINDERS_4,LINE,600,INJECTOR,CHAIN,78.0,Yamaha,XJ6,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2017,450000,False,False,Тула,7,19843.0,True,8.0,CYLINDERS_1,LINE,313,INJECTOR,CHAIN,34.0,BMW,G310R,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,1200000,False,False,Краснодар,7,17000.0,True,15.0,CYLINDERS_2,V_TYPE,1200,INJECTOR,BELT,82.0,Harley-Davidson,FORTY_EIGHT,CLASSIC,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2017,670000,False,False,Дзержинский,7,44000.0,True,16.0,CYLINDERS_2,LINE,700,INJECTOR,CHAIN,75.0,Yamaha,MT_07,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2011,1862500,False,False,Санкт-Петербург,6,6000.0,True,15.0,CYLINDERS_2,V_TYPE,1683,INJECTOR,BELT,79.0,Harley-Davidson,FAT_BOY,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,570000,False,False,Москва и Московская область,5,78412.0,True,9.0,CYLINDERS_2,LINE,649,INJECTOR,CHAIN,72.0,Kawasaki,ER_6,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,1862500,False,False,Москва,6,19500.0,True,11.0,CYLINDERS_3,LINE,800,INJECTOR,CHAIN,110.0,MV Agusta,TURISMO_VELOCE,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2007,100000,False,False,Москва,6,69000.0,True,5.0,CYLINDERS_1,LINE,125,CARBURETOR,CHAIN,10.0,Yamaha,YBR_125,ROAD,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,990000,False,False,Краснодар,7,7000.0,True,6.0,CYLINDERS_2,V_TYPE,750,INJECTOR,BELT,71.0,Harley-Davidson,VRSCR,ROAD,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2015,480504,False,False,Минск,6,12000.0,True,13.0,CYLINDERS_2,V_TYPE,1300,INJECTOR,Not_info,75.0,Honda,VTX1300,CHOPPER,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2002,670000,False,False,Санкт-Петербург,6,41200.0,True,4.0,CYLINDERS_2,V_TYPE,1800,INJECTOR,CARDAN,107.0,Honda,VTX_,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2020,1862500,False,False,Москва,6,4500.0,True,13.0,CYLINDERS_2,V_TYPE,1760,INJECTOR,Not_info,87.0,Harley-Davidson,FAT_BOY,CRUISER,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2005,300000,False,False,Москва,6,58000.0,True,10.0,CYLINDERS_4,LINE,400,CARBURETOR,CHAIN,53.0,Kawasaki,ZZR_400,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2018,1050000,False,False,Москва,6,3400.0,True,3.0,CYLINDERS_2,LINE,650,INJECTOR,CHAIN,69.0,Kawasaki,VERSYS_650,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,1100000,False,False,Москва,6,18100.0,True,14.0,CYLINDERS_4,LINE,1000,INJECTOR,Not_info,142.0,Kawasaki,Z_1000SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2006,500000,False,False,Среднеуральск,7,1740.0,True,8.0,CYLINDERS_2,LINE,649,INJECTOR,CHAIN,72.0,Kawasaki,ER_6N,NAKEDBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2004,550000,False,False,Казань,7,75000.0,True,10.0,CYLINDERS_4,LINE,1402,INJECTOR,CHAIN,100.0,Suzuki,GSX_1400,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2014,420000,False,False,Москва,6,19918.0,True,11.0,CYLINDERS_1,LINE,286,INJECTOR,CHAIN,31.0,Honda,CBR_300,SPORTBIKE,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2007,300000,False,False,Йошкар-Ола,7,31000.0,True,9.0,CYLINDERS_1,LINE,398,CARBURETOR,CHAIN,30.0,Honda,XR400,SUPERMOTARD,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2008,495000,False,False,Москва,6,30200.0,True,9.0,CYLINDERS_4,LINE,599,INJECTOR,CHAIN,120.0,Yamaha,YZF_R6,SPORTBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2008,525000,False,False,Владивосток,7,19495.0,True,25.0,CYLINDERS_1,LINE,660,INJECTOR,CHAIN,48.0,Yamaha,XT_660_R,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2013,950000,False,False,Москва,6,36994.0,True,8.0,CYLINDERS_4,V_TYPE,800,INJECTOR,Not_info,102.0,Honda,VFR_800X_CROSSRUNNER,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2002,340000,False,False,Подольск,7,88000.0,True,14.0,CYLINDERS_2,OPPOSITE,1150,INJECTOR,CARDAN,85.0,BMW,R_1150_R,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2015,1450000,False,False,Москва,6,66000.0,True,4.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_GS_ADV,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2018,1399000,False,False,Москва,6,2350.0,True,11.0,CYLINDERS_2,V_TYPE,955,INJECTOR,CHAIN,150.0,Ducati,959_PANIGALE,SPORTBIKE,STROKES_4,TRANSMISSION_6
2,ORIGINAL,2006,550000,False,False,Москва,6,16550.0,True,7.0,CYLINDERS_2,V_TYPE,1700,CARBURETOR,BELT,61.0,Yamaha,XV_1700A_ROAD_STAR,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2009,550000,False,False,Москва,6,35000.0,True,13.0,CYLINDERS_2,V_TYPE,1125,INJECTOR,BELT,146.0,Buell,1125R,SUPERSPORT,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,810000,False,False,Москва,6,19400.0,True,17.0,CYLINDERS_4,LINE,650,INJECTOR,CHAIN,87.0,Honda,CB_650_F,ROAD,STROKES_4,TRANSMISSION_6
4,DUPLICATE,2008,815000,False,False,Санкт-Петербург,6,54000.0,True,5.0,CYLINDERS_4,LINE,1400,INJECTOR,CHAIN,197.0,Kawasaki,ZZR_1400,SPORTTOURISM,STROKES_4,TRANSMISSION_6
1,DUPLICATE,1991,180000,False,False,Лесной,8,91616.25,True,16.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,CARDAN,78.0,Honda,VT_1100,CHOPPER,STROKES_4,TRANSMISSION_4
1,ORIGINAL,2019,1862500,False,False,Москва,6,20000.0,True,9.0,CYLINDERS_2,V_TYPE,107,INJECTOR,BELT,79.0,Harley-Davidson,FAT_BOY,CRUISER,STROKES_4,TRANSMISSION_6
4,DUPLICATE,2002,430000,False,False,Воронеж,7,65000.0,True,11.0,CYLINDERS_4,LINE,954,INJECTOR,CHAIN,145.0,Honda,CBR_954,SUPERSPORT,STROKES_4,TRANSMISSION_5
2,ORIGINAL,2008,499000,False,False,Сочи,7,34000.0,True,10.0,CYLINDERS_2,V_TYPE,900,INJECTOR,BELT,54.0,Kawasaki,VN900_VULCAN,CHOPPER,STROKES_4,TRANSMISSION_5
4,DUPLICATE,1998,200000,False,False,Красноперекопск,7,91616.25,True,10.0,CYLINDERS_4,LINE,600,CARBURETOR,CHAIN,94.0,Honda,CB_600,ROAD,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2013,390000,False,False,Химки,7,56000.0,True,6.0,CYLINDERS_2,LINE,300,INJECTOR,CHAIN,39.0,Kawasaki,NINJA_300,SPORTBIKE,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2007,730000,False,False,Октябрьский,7,47578.0,True,9.0,CYLINDERS_4,OPPOSITE,1200,INJECTOR,CARDAN,74.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2017,1862500,False,False,Заречье,8,34000.0,True,7.0,CYLINDERS_6,LINE,1649,INJECTOR,CARDAN,107.0,BMW,K_1600_GTL,TOURISM,STROKES_4,TRANSMISSION_6
4,ORIGINAL,2013,370000,False,False,Красногорск,7,10000.0,True,14.0,CYLINDERS_2,V_TYPE,650,INJECTOR,CHAIN,72.0,Hyosung,COMET_GT650,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2017,1250000,False,False,Москва,6,12500.0,True,7.0,CYLINDERS_4,LINE,1043,INJECTOR,CHAIN,142.0,Kawasaki,Z_1000SX,SPORTTOURISM,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2013,1050000,False,False,Зеленоград,7,23000.0,True,5.0,CYLINDERS_2,V_TYPE,1198,INJECTOR,CHAIN,162.0,Ducati,DIAVEL,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,DUPLICATE,2004,600000,False,False,Истра,7,30000.0,True,11.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,61.0,BMW,R1200CL,ROAD,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2021,65000,False,False,Москва,6,265.0,True,8.0,CYLINDERS_1,LINE,50,CARBURETOR,CHAIN,8.0,Другие,MOPEDI,ROAD,STROKES_4,TRANSMISSION_4
1,ORIGINAL,2003,1000000,False,False,Барвиха,8,51103.0,True,9.0,CYLINDERS_2,V_TYPE,1450,INJECTOR,BELT,63.0,Harley-Davidson,ELECTRA_GLIDE_,CRUISER,STROKES_4,TRANSMISSION_5
3,ORIGINAL,2004,450000,False,False,Подольск,7,44474.0,True,13.0,CYLINDERS_2,V_TYPE,1100,CARBURETOR,CARDAN,67.0,Honda,VT_1100,CHOPPER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2018,1700000,False,False,Москва,6,11200.0,True,8.0,CYLINDERS_4,V_TYPE,1100,INJECTOR,CHAIN,167.0,Aprilia,TUONO_V4,NAKEDBIKE,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2014,850000,False,False,Челябинск,7,2830.0,True,17.0,CYLINDERS_3,LINE,847,INJECTOR,CHAIN,115.0,Yamaha,MT_09,NAKEDBIKE,STROKES_4,TRANSMISSION_6
3,ORIGINAL,2009,560000,False,False,Воронеж,7,8000.0,True,16.0,CYLINDERS_2,V_TYPE,805,INJECTOR,CARDAN,55.0,Suzuki,BOULEVARD_C50,CRUISER,STROKES_4,TRANSMISSION_5
1,ORIGINAL,2021,1350000,False,False,Ростов-на-Дону,7,2000.0,True,3.0,CYLINDERS_2,LINE,853,INJECTOR,CHAIN,77.0,BMW,F_750_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2019,1520000,False,False,Ярославль,7,12800.0,True,8.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,125.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
1,ORIGINAL,2004,670000,False,False,Мытищи,7,88890.0,True,1.0,CYLINDERS_2,OPPOSITE,1200,INJECTOR,CARDAN,100.0,BMW,R_1200_GS,TOURIST_ENDURO,STROKES_4,TRANSMISSION_6
